scenario,year,mining_fd_gbp_m,recycling_fd_gbp_m,output_total_gbp_m,gva_total_gbp_m,employment_total,recycling_jobs,mining_jobs,manufacturing_jobs,co2_kt,pm_t,mines_opened,crit_recycled_share,crit_domestic_share,crit_import_share,crit_supply_gap,crit_max_single_country,recycled_share_all,recycling_substitution,company_count,company_mining_count,company_recycler_count,company_downstream_count,company_employee_estimate,company_proposed_mining_jobs,company_capex_pipeline_gbp_m,company_capex_operating_gbp_m,company_capex_proposed_gbp_m,company_recycler_capacity_tpa,avg_recycler_capacity_score,avg_feedstock_score,avg_downstream_demand_score,avg_local_procurement_score,avg_planning_risk_score,cge_wage_index,cge_gva_total_gbp_m,cge_status,cge_max_resid,jobs_Antrim & Newtownabbey,jobs_Ards & North Down,"jobs_Armagh, Banbridge & Craigavon",jobs_Belfast,jobs_Causeway Coast & Glens,jobs_Derry City & Strabane,jobs_Fermanagh & Omagh,jobs_Lisburn & Castlereagh,jobs_Mid & East Antrim,jobs_Mid Ulster,"jobs_Newry, Mourne & Down"
1_baseline,2051,19.698528982727098,53.610943780168704,115.86229016876152,46.07908284310898,1012.5612781523399,468.65888831066735,245.6554230020883,43.064092488143096,93.25081064281856,10.061471021526028,0,0.15133454938406016,0.010608000241626031,0.8380574503743138,0.0,0.8496385764421671,0.03576258472208903,0.009568063116066837,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0131816500563366,40005.642003713525,solved,1.8189894035458565e-11,121.14349540390518,36.97400118744487,105.97765296390061,150.52483721014946,46.17589360546317,51.59160668073808,135.01536109943507,43.412865012993365,76.52940037558118,102.9004277462121,142.3157368665169
1_baseline,2052,19.97694519197011,55.83889134036438,119.56339683854641,47.55310552403624,1043.9554789630413,488.0323048790388,249.29958770089317,44.26421009616789,95.90991422613263,10.33067311917195,0,0.15023058188943242,0.010592528396415075,0.8391768897141526,0.0,0.8496385764421672,0.03660518834616488,0.009945925290080695,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0131816500563366,40005.642003713525,solved,1.8189894035458565e-11,125.65063443894654,38.12035736972365,109.57430859674392,156.00061561183696,47.46577266980691,53.06392003764153,137.5314891548247,44.8321649531043,78.63919926256548,105.57550665975904,147.5015102080883
1_baseline,2053,20.267649952079537,58.17859374100525,123.44502889604831,49.098967691255716,1076.8788840363745,508.37579108579314,253.10602336207035,45.52086552749182,98.69727464347966,10.612807047958805,0,0.1490659997636445,0.010571243745935155,0.8403627564904204,0.0,0.8496385764421672,0.037457691995048184,0.010323787464094552,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0131816500563366,40005.642003713525,solved,1.8189894035458565e-11,130.38111548345435,39.32218677716271,113.34749615441626,161.74640222647398,48.817568174167505,54.6070280034956,140.1634265386466,46.320648735780864,80.85042004689342,108.37858276688252,152.94400912900093
1_baseline,2054,20.571192400214873,60.637126981878815,127.51811536361933,50.72101840915956,1111.4235706576453,529.7507059813245,257.08221433868624,46.83735660935028,101.6204733173394,10.908626487174633,0,0.14783838981673988,0.010543837036859129,0.8416177731464008,0.0,0.8496385764421672,0.03831891073576658,0.01070164963810841,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0131816500563366,40005.642003713525,solved,1.8189894035458565e-11,135.3488377619888,40.582822075141436,117.30802701480313,167.77892435706684,50.234919041363426,56.22511112575382,142.9171780676901,47.8825194772178,83.16901127311779,111.31705968303898,158.6591607804633
1_baseline,2055,20.88814651877823,63.22214526166933,131.7944481031049,52.42395063164987,1147.6888303315477,552.223421155307,261.23601974257747,48.21724043462135,104.6876749750614,11.218941967680971,0,0.1465454148397706,0.010509998807584334,0.8429445863526451,0.0,0.8496385764421671,0.039187494261999856,0.011079511812122267,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0131816500563366,40005.642003713525,solved,1.8189894035458565e-11,140.56882334625675,41.905859486760924,121.46757528520405,174.1162611345381,51.72174434859214,57.92267362515324,145.7991326114331,49.52231507824888,85.60137569289404,114.3988959998391,164.66417372262754
2_circular_innovation,2026,15.525115,60.966674499999996,128.18393916791584,51.43877176370453,1097.6025407287275,535.0970308015894,201.14012471129928,52.66479980483831,99.05387442850034,10.287157470219741,0,0.4626376679072835,0.009854423292273238,0.5275079088004433,0.0,0.7875014111006586,0.04784467712450575,0.030254035964930072,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.000897742071203,40033.60559927975,solved,7.689777703490108e-10,137.52485059872402,42.50191556233604,119.07249011790826,174.7010644340669,50.286663366984996,56.71886231891469,121.45977183555517,49.80781686007222,80.79033986331874,105.4068204788893,159.3319452919572
2_circular_innovation,2027,15.6203598,60.966674499999996,128.01592089323054,51.35656923339994,1096.6576708022683,535.0038965987743,202.1070631750487,52.3846261770224,98.97679374850475,10.287940318259087,0,0.4464591482679218,0.009907495461225903,0.5436333562708523,0.0,0.7936124176857949,0.04767721433757814,0.060508071929860144,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0017179779859613,40033.609764104265,solved,2.1827872842550278e-11,137.39611670275548,42.38400182082561,118.9109944179011,174.37735677459807,50.19801059496573,56.609818640562125,121.75047908701494,49.692081620247464,80.72441603072195,105.38604800696038,159.2283471057155
2_circular_innovation,2028,15.719754552,60.966674499999996,127.8572243205961,51.27811667627726,1095.799751264574,534.9157155867205,203.1192889799645,52.10973049769386,98.90922086370634,10.289847286026255,0,0.43079004041425806,0.009959687099955407,0.5592502724857866,0.0,0.7992707571164768,0.04750427324828227,0.09076210789479022,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.002590903723084,40033.61414160809,solved,3.368541001691483e-10,137.27253162938229,42.2695301270618,118.75661673707918,174.06139239981337,50.11448498255337,56.50629921616829,122.06325577388554,49.57979095572183,80.666885039878,105.3775235377043,159.13144086532625
2_circular_innovation,2029,15.823482262079999,60.966674499999996,127.70807141518922,51.203494535491174,1095.031250324985,534.8323091926262,204.17917418447917,51.840149694155684,98.85146035533602,10.292920815867127,0,0.41561344984570997,0.010010908849844152,0.5743756413044458,0.0,0.8045099602930341,0.04732566311020322,0.12101614385972029,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0035199530450165,40033.61873870373,solved,8.669758244650438e-10,137.15415352060506,42.15855173825146,118.60949092481104,173.7532064028749,50.0362210035143,56.40844036096021,122.39913587766688,49.47099321336138,80.61801671494561,105.38169040445604,159.04135016353803
2_circular_innovation,2030,15.9317341069632,60.966674499999996,127.568696201216,51.132787792595636,1094.3547648907916,534.7534875872644,205.28920284285095,51.57592451967883,98.803832382524,10.297205448024705,0,0.4009129962355944,0.010061064800627257,0.5890259389637783,0.0,0.8093610743454019,0.04714118452636951,0.15127017982465038,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0045087897912335,40033.6235619088,solved,1.3698127077077515e-09,137.04104386501987,42.05112133192662,118.46975846167544,173.45283744939718,49.96336054151423,56.316386014562895,122.75920319639391,49.36573994196203,80.5780948106356,105.39901428318647,158.95820499451725
2_circular_innovation,2031,16.04470980336173,60.966674499999996,127.43934524241821,51.06608615055003,1093.7730252537503,534.6790509191707,206.4519736731249,51.31709966202122,98.7666731730038,10.302747882165683,0,0.386672800146581,0.010110052092609368,0.6032171477608097,0.0,0.8138528466161129,0.04695062886083212,0.18152421578958045,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0055613240887074,40033.62861721713,solved,1.6488002074765973e-09,136.93326787747634,41.947297134041904,118.33756884604384,173.16032819442736,49.896053112855654,56.230287977661526,123.14459256851808,49.264086037179496,80.54741742976248,105.42998382597348,158.88214224981024
2_circular_innovation,2032,16.1626179942222,60.966674499999996,127.32027814529067,51.00348422542808,1093.2888999963043,534.6087906073769,207.6702028444283,51.063723857580385,98.74033553654678,10.309597041733799,0,0.3728774704208193,0.010157760509173963,0.6169647690700069,0.0,0.8180118950149193,0.046753777605804014,0.2117782517545105,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.006681729801283,40033.63390994903,solved,1.517150849394966e-09,136.8308948968927,41.847141053364346,118.21307999914357,172.87572571982696,49.83445609977826,56.150306159918124,123.55649115208907,49.16608989354728,80.52629746022747,105.47511132372884,158.81330623778766
2_circular_innovation,2033,16.285676652653386,60.96739521999999,127.21295350486741,50.945561292975626,1092.9151198852846,534.5488002285427,208.9468960099735,50.816323771002125,98.72598606195689,10.31787852032637,0,0.3595142377213405,0.010204072062228665,0.6302816902164309,0.0,0.8218628657545549,0.04655066207170491,0.24203228771944058,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0078744633236818,40033.639444578075,solved,1.1081056072725914e-09,136.73547534453877,41.751113379064535,118.097632317315,172.6009443300971,49.779141908609716,56.07708108789988,123.99655623325174,49.07229597292549,80.51568788399857,105.5356749703895,158.75351645719448
2_circular_innovation,2034,16.414113504354937,61.030180547499995,127.21830251682324,50.93312789335961,1093.4800918567087,535.0358228376626,210.29925994818987,50.61501351816196,98.79161608482116,10.333958815512968,0,0.34666071576802354,0.010248860573888362,0.6430904236580881,0.0,0.8254285794023657,0.046352605225521516,0.27228632368437067,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0091442838360187,40033.645224531385,solved,6.475602276623249e-10,136.7726114240996,41.69273727892812,118.09108512669042,172.4942357225813,49.764780316027405,56.05082715332857,124.50134875908738,49.023703534248675,80.56893917653677,105.67514330165153,158.84468006352904
2_circular_innovation,2035,16.54816646940432,61.13520611679999,127.30344389788914,50.952850950195334,1094.7153226425994,535.8959240165568,211.7253884452053,50.44621382842433,98.91525289773989,10.355807292598259,0,0.33427294917285655,0.010291991258450468,0.655435059568693,0.0,0.8287301661133015,0.04615663642665356,0.3025403596493007,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.010496275145921,40033.65125195971,solved,5.423999027698301e-10,136.90142647539724,41.66093916889052,118.16086355254305,172.50371182393485,49.78004513218677,56.05838019620929,125.060347045806,49.00682400659463,80.66881882220648,105.87322229556455,159.04074412326614
2_circular_innovation,2036,16.688084124299436,61.25150876821599,127.41764612367831,50.98419159216206,1096.205809875257,536.8577833127947,213.22114825863335,50.28950884560682,99.06299648898334,10.38027829193668,0,0.32227889041834484,0.010333320309569185,0.6673877892720859,0.0,0.8317871908456496,0.04595552798342246,0.3327943956142308,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.011935869257735,40033.65752747376,solved,1.5980958778527565e-09,137.05850469744573,41.63878453155989,118.25664276181789,172.54928245104412,49.80757937596993,56.07957072995454,125.6569762893833,49.00094580626048,80.78877295845675,106.09856377168735,159.27018650167713
2_circular_innovation,2037,16.834126185196308,61.43767455242991,127.65656450239038,51.06579794069305,1098.7371441377645,538.4337933047761,214.8030037887342,50.18238273420569,99.29921055893071,10.413405437713529,0,0.310683032812281,0.010372694498494968,0.678944272689224,0.0,0.8323886887675237,0.04575157628776739,0.3630484315791609,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0134688718219593,40033.66404984241,solved,2.395040610281285e-09,137.36334603920042,41.657898510871604,118.4731711400519,172.78110708834294,49.88009166026435,56.15234269132733,126.32579961471583,49.04484130676677,80.97925791990971,106.41121714278601,159.6680710235276
2_circular_innovation,2038,16.986564013325296,61.880804474255186,128.32384424654552,51.32034062773252,1104.8016273711232,542.2605462899085,216.51564712091536,50.24320433651993,99.82758353195004,10.47424665656526,0,0.29983975170704646,0.010409950790314872,0.6897502975026386,0.0,0.8323886887675237,0.045597210931988146,0.393302467544091,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,138.19670613951848,41.81852787409677,119.1116620450222,173.67716185086147,50.100992786539905,56.39673175557341,127.17321280082308,49.26160253359369,81.39977292523909,107.00063206011401,160.6646245997411
2_circular_innovation,2039,17.1456811436155,62.31082654004751,128.97903804965043,51.56974582652474,1110.7877424173203,545.9744057353539,218.30131058155698,50.298108446270305,100.35280661950064,10.535236066568537,0,0.2892688153565693,0.010444915986311362,0.7002862686571193,0.0,0.8323886887675237,0.04542878953077807,0.423556503509021,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,139.00744064355172,41.97464753107735,119.73537322175515,174.54394278491742,50.319880041943335,56.63811741356077,128.04719902906976,49.47224768856327,81.81898231300767,107.59246387510642,161.63744787476736
2_circular_innovation,2040,17.311773837605177,62.77426923605597,129.6979948029944,51.84464713024002,1117.3188186852828,549.9822212194725,220.17401168135504,50.37663963898155,100.92595443121641,10.601169014280732,0,0.2790364674212147,0.010477406401850025,0.7104861261769353,0.0,0.8323886887675237,0.045257020388211715,0.45381053947395117,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,139.89035654633506,42.151283268619494,120.41943368906065,175.50044728745155,50.56266938169129,56.90655694963611,128.97551462717652,49.70748033034272,82.27692419749604,108.23441866526406,162.6937337422093
2_circular_innovation,2041,17.48515166176669,63.27411693483721,130.48560663038523,52.14699513079506,1124.4362068402534,554.3098097098591,222.1380881653542,50.480405498935895,101.55051233730507,10.672395634044282,0,0.26913203203579317,0.010507227590605074,0.7203607403736018,0.0,0.8323886887675236,0.04508194864032231,0.48406457543888126,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,140.8514470462202,42.349957216475346,121.16861227631989,176.55397362958433,50.83105601084306,57.20398932327433,129.96129170876657,49.96918634548086,82.77635789816304,108.92997146929741,163.8403639158284
2_circular_innovation,2042,17.666138092427527,63.81365180313178,131.34722692071676,52.47892486197562,1132.1851036227968,558.9855857436451,224.1980777948381,50.61116390897709,102.23027948847437,10.749296501894626,0,0.2595452428781295,0.010534174127424743,0.7299205829944458,0.0,0.8323886887675237,0.04490363274111116,0.5143186114038113,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,141.89729521248952,42.5723354667916,121.98813642319512,177.7125384420453,51.126888106792535,57.5325301635443,131.00787071114237,50.25943230318292,83.32028799201974,109.68289648006461,165.08489232152863
2_circular_innovation,2043,17.85507114852431,64.39648581869882,132.28871804792323,52.84277488549153,1140.6149474028698,564.0408409715573,226.35872866121537,50.77083816636653,102.96940048638052,10.83228565633389,0,0.2502662378466092,0.010558029463709618,0.7391757326896812,0.0,0.8323886887675237,0.04472214587924896,0.5445726473687413,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,143.03513657893333,42.82024288485658,122.88374014737053,178.98495267607996,51.45218219154512,57.894489616012706,132.11881751478103,50.58048423108988,83.91198886229952,110.49729648646492,166.43561621343628
2_circular_innovation,2044,18.052304053484946,65.02659638829759,133.31650584387364,53.24110294542357,1149.7804631115719,569.5083704248639,228.62727828440615,50.96153392199654,103.77255882415935,10.921841797653093,0,0.24128555414106867,0.010578565870799868,0.7481358799881316,0.0,0.8323886887675237,0.04453757751936517,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,144.27267260647602,43.0956729353635,123.86162550577721,180.3805845269758,51.80921322331477,58.29245678583881,133.29888528496323,50.934796932177896,84.55519261669824,111.3779448188875,167.901417875099
2_circular_innovation,2045,18.258205927594993,65.70836598258596,134.43763623423013,53.6767170876315,1159.7413117711437,575.4251455010362,231.01033250679367,51.185557353178716,104.64479708725183,11.018473519057167,0,0.23259412368309024,0.01059554448850751,0.7568103318284022,0.0,0.8323886887675237,0.04435003507501046,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,145.61850171261892,43.40081497368747,124.92864849470837,181.90989715223847,52.200432508838546,58.72923229095671,134.5527324901941,51.32508060268185,85.25389719508539,112.32989411323385,169.49218023690003
2_circular_innovation,2046,18.473162512267972,67.32511148243886,137.06178201237992,54.71837509382379,1182.0746022076505,589.5133749273962,233.69229419824566,51.977460129308575,106.52774140257743,11.210317214775653,0,0.23109584447740228,0.01060871549754094,0.7582954400250569,0.0,0.8323886887675237,0.045608441314004856,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,148.85639842423103,44.197080501800656,127.48739750431078,185.80085725232072,53.100893220665434,59.756602908775626,136.36047585548562,52.32084335586535,86.74369537148544,114.22610949804474,173.22424831466503
2_circular_innovation,2047,18.69757692770633,68.51127535758461,139.00523014498756,55.48477670484937,1198.8520350535,599.833632288121,236.3960335647209,52.50506578537663,107.96265917674825,11.360929578868706,0,0.22604410867203373,0.010617818436091584,0.7633380728918747,0.0,0.8323886887675237,0.04604645712130862,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,151.22585904526386,44.76856332322567,129.36567698924392,188.60247586303217,53.773792024750165,60.51871949415032,137.980755762059,53.039120785651804,87.8847960669456,115.71451273765706,175.97776296152045
2_circular_innovation,2048,18.931870465509604,69.77672528745764,141.08330610430534,56.30491964216427,1216.769605740506,610.8436439989268,239.23121002098708,53.07844132606017,109.4945182463944,11.521326981195987,0,0.22109280484496235,0.010622582682213496,0.7682846124728242,0.0,0.8323886887675237,0.046490518286289584,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,153.7574344766236,45.382367425923974,131.37439748079345,191.6025953778821,54.49424281139433,61.33509758945988,139.69276389818086,53.809397910191635,89.10305731304598,117.30062196883522,178.91762948817495
2_circular_innovation,2049,19.17648341785976,71.12830560822302,143.30673464094218,57.18308616017627,1235.9171367024137,622.603048740962,242.20388666391025,53.701041123147064,111.13070668430363,11.692234404231737,0,0.2162371337274432,0.010622728124736497,0.7731401381478202,0.0,0.8323886887675237,0.0469403469828866,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,156.464715925538,46.04182391811763,133.52417203060372,194.81773225586335,55.2658348407428,62.209870853444926,141.50191833386467,54.6358490201043,90.40427178999902,118.9915743880678,182.05937334606762
2_circular_innovation,2050,19.43187594499041,72.57355287823512,145.6872823085561,58.12397494727164,1256.3931137120226,635.1775025481203,245.32045948418292,54.37665022507257,112.87931154142572,11.874444096165046,0,0.21147249292560177,0.010617966046206975,0.7779095410281912,0.0,0.8323886887675237,0.04739562280475826,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,159.36264822471273,46.75058711992922,135.82665633747388,198.2660456569507,56.09249664546609,63.14756586099135,143.4140558813224,55.523056899576815,91.79477587451282,120.79516479250354,185.42006041858298
2_circular_innovation,2051,19.698528982727098,76.73942731149594,152.3715996278873,60.79908505062792,1312.2707306371585,671.5202887404001,249.09483929073372,56.64734837060748,117.5033280514428,12.32674702538333,0,0.21210331064043042,0.010608000241626031,0.7772886891179436,0.0,0.8323886887675237,0.0490136019017885,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,167.7288713326774,48.8578333482109,142.41545109451553,208.51678879296378,58.36206177878774,65.76075453268749,146.82108970966107,58.14208805920279,95.42978432416062,125.2685272651103,194.96748039918108
2_circular_innovation,2052,19.97694519197011,80.16516010705311,157.8816015643015,62.99958264347403,1358.5478177157615,701.3877760262587,252.8536069647084,58.464167085254246,121.3510824022072,12.707277936130286,0,0.21071829489996083,0.010592528396415075,0.7786891767036241,0.0,0.8323886887675237,0.05024161219182505,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,174.60109959525917,50.578004814960735,147.8320516968636,216.89505671167754,60.237917328039416,67.91548314212393,149.88317827103776,60.28347009381474,98.45992109401334,129.03156434554623,202.8300706224252
2_circular_innovation,2053,20.267649952079537,83.78282217504577,163.69086398089007,65.31951141425029,1407.333147909847,732.9244003700315,256.7844923504151,60.37630112947187,125.40499040714712,13.10806896151696,0,0.20925846361967199,0.010571243745935155,0.780170292634393,0.0,0.8323886887675237,0.05148874074407001,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,181.85316590858764,52.39086111123631,153.54492845920313,225.73415320999828,62.213759096767916,70.18533489165057,153.0974205707427,62.54115204174745,101.65169537289172,132.99396190405957,211.12671534296183
2_circular_innovation,2054,20.571192400214873,87.60639825901588,169.82045674159923,67.7672817450682,1458.8024709100564,766.2517143626546,260.89579903607665,62.39029295202085,129.67927346573214,13.530499082723658,0,0.20772085852185718,0.010543837036859129,0.7817353044412837,0.0,0.8323886887675237,0.052753828918329124,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,189.51239771077803,54.30289560455512,159.57513576959218,235.06713114983887,64.29645842709661,72.57825487372415,156.47289854901769,64.92335165226952,105.01618292993277,137.16920126967636,219.88856297357512
2_circular_innovation,2055,20.88814651877823,91.65115570236205,176.2933372481164,70.35205792751044,1513.1472123385554,801.5024119636556,265.19629094893287,64.51326522939829,134.18940626381539,13.976067320203237,0,0.2061026172022262,0.010509998807584334,0.7833873839901895,0.0,0.8323886887675237,0.05403552475887639,0.5573111888276592,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0139276922084681,40033.66596999343,solved,2.7175701688975096e-09,197.60860799465172,56.32118277960099,165.94562718831406,244.93004703630163,66.49349163117574,75.10289017494901,160.01938843475332,67.43902607747418,108.56543057176819,141.5719317744966,229.14958867507022
3_primary_extraction,2026,15.525115,44.18269382664761,100.09211542242512,40.0577171024685,867.5053569179306,388.0032783245265,196.95334927908414,41.118799888230015,80.11238288821365,8.521201663142472,0,0.3334303461083679,0.009854423292273238,0.6567152305993589,0.0,0.8253789727829915,0.03532083707604905,0.00034481298655624436,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0001464928235786,40005.145575596915,solved,3.637978807091713e-12,102.84286079205215,33.06491018676792,91.33611078319873,130.71472926047664,40.54511829155639,45.41849179411811,111.42412911865618,38.32916268483276,65.9000077734273,87.73453372208371,120.19530251076084
3_primary_extraction,2027,15.6203598,44.18269717065444,99.99558975467764,40.006907018876134,867.1166863681044,387.9288029555291,197.962945548115,40.91406464975148,80.09291347859113,8.527033154006531,0,0.32177023039609276,0.009907495461225903,0.6683222741426813,0.0,0.8286839532679753,0.03519720955227225,0.0006898718051167457,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0009662869267133,40005.14975936993,solved,5.263700586510822e-11,102.75706306328915,32.983572745696435,91.2339926893147,130.48084125362647,40.495734469194836,45.35417883755694,111.7669841120476,38.249307778897695,65.88438281661348,87.77387404778439,120.13675455408276
3_primary_extraction,2028,15.719754552,44.18272529011899,99.90773321286932,39.95954211750153,866.8112455252457,387.85534997404346,199.02282082367194,40.71390209928952,80.0828075163308,8.534009400685704,0,0.31047726601505177,0.009959687099955407,0.6795630468849928,0.0,0.8317422149316493,0.03506953878510726,0.001036997803761311,21,8,6,7,13704.0,1000.0,1164.0,914.0,250.0,400.0,0.5804942274097942,0.6197932023555783,0.7479268644291952,0.5905840910125956,0.3664400273081831,1.0018394937760535,40005.180883216744,solved,4.843059286940843e-11,102.67543612081344,32.90531138196243,91.1382256084466,130.25312145211262,40.45127210975021,45.29511549256174,112.13364738339041,38.17248380309606,65.87705949487588,87.82562528584144,120.08394739239486
